airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0_15,all_n_16_30,all_n_31_45,all_n_46_60,all_n_61_90,all_n_91_120,all_n_120_plus,all_excluded,all_total,all_flights,all_booths
SFO,Terminal G,2018-04-08,1000 - 1100,9,50,27,50,19,50,122,61,52,16,0,0,0,7,258,1,14
SFO,Terminal G,2018-04-08,1100 - 1200,11,47,22,47,14,47,395,159,62,3,0,0,0,18,637,3,18
SFO,Terminal G,2018-04-08,1200 - 1300,14,76,43,90,31,90,474,200,86,161,195,0,0,30,1146,3,21
SFO,Terminal G,2018-04-08,1300 - 1400,10,58,35,71,19,71,174,16,4,18,36,0,0,8,256,1,10
SFO,Terminal G,2018-04-08,1400 - 1500,15,71,38,81,22,81,394,198,54,30,83,0,0,23,782,3,22
SFO,Terminal G,2018-04-08,1500 - 1600,15,73,42,74,24,74,571,172,57,175,92,0,0,34,1101,4,17
SFO,Terminal G,2018-04-08,1600 - 1700,12,43,30,52,19,52,309,77,119,28,0,0,0,15,548,3,17
SFO,Terminal G,2018-04-08,1700 - 1800,9,27,11,27,10,27,522,111,0,0,0,0,0,19,652,3,16
SFO,Terminal G,2018-04-08,1900 - 2000,11,39,19,46,14,46,589,293,71,2,0,0,0,41,996,4,16
SFO,Terminal G,2018-04-08,2000 - 2100,8,29,10,29,8,29,491,88,0,0,0,0,0,32,611,3,17
SFO,Terminal G,2018-04-08,2300 - 0000,3,7,0,0,3,7,11,0,0,0,0,0,0,2,13,1,0
SFO,Terminal A,2018-04-09,0800 - 0900,27,59,44,71,37,71,0,125,76,42,29,0,0,9,281,1,15
SFO,Terminal A,2018-04-09,0900 - 1000,16,65,41,75,30,75,195,160,90,125,50,0,0,18,638,2,16
SFO,Terminal A,2018-04-09,1000 - 1100,14,49,35,59,27,59,93,64,43,60,0,0,0,9,269,1,14
SFO,Terminal A,2018-04-09,1100 - 1200,14,85,36,90,26,90,450,133,120,67,101,0,0,29,900,3,19
SFO,Terminal A,2018-04-09,1200 - 1300,12,35,32,72,24,72,268,92,43,71,50,0,0,13,537,2,19
SFO,Terminal A,2018-04-09,1300 - 1400,21,77,27,77,24,77,274,219,102,47,40,0,0,19,701,2,19
SFO,Terminal A,2018-04-09,1400 - 1500,16,41,29,45,21,45,99,88,60,0,0,0,0,8,255,1,14
SFO,Terminal A,2018-04-09,1500 - 1600,7,20,8,21,8,21,431,53,0,0,0,0,0,19,503,3,13
SFO,Terminal A,2018-04-09,1600 - 1700,12,32,21,37,14,37,259,122,27,0,0,0,0,7,415,2,14
SFO,Terminal A,2018-04-09,1700 - 1800,15,47,26,52,21,52,213,130,64,43,0,0,0,12,462,1,13
SFO,Terminal A,2018-04-09,1800 - 1900,15,54,19,54,16,54,407,261,33,17,0,0,0,19,737,3,14
SFO,Terminal A,2018-04-09,1900 - 2000,24,75,39,74,29,75,213,253,81,117,73,0,0,22,759,3,13
SFO,Terminal A,2018-04-09,2100 - 2200,22,64,41,86,28,86,125,141,43,53,39,0,0,12,413,2,8
SFO,Terminal A,2018-04-09,2200 - 2300,27,63,43,63,30,63,69,19,28,50,9,0,0,6,181,1,8
SFO,Terminal A,2018-04-09,2300 - 0000,14,34,18,36,15,36,143,116,19,0,0,0,0,13,291,2,7
SFO,Terminal G,2018-04-09,0500 - 0600,24,81,49,103,33,103,130,134,137,42,49,19,0,16,527,2,11
SFO,Terminal G,2018-04-09,0600 - 0700,19,101,71,114,45,114,318,58,24,42,166,159,0,27,794,3,18
SFO,Terminal G,2018-04-09,0700 - 0800,14,78,59,93,30,93,420,69,18,39,191,5,0,20,762,3,19
SFO,Terminal G,2018-04-09,0800 - 0900,17,100,66,108,43,108,237,124,22,60,193,74,0,20,730,3,19
SFO,Terminal G,2018-04-09,0900 - 1000,12,60,35,79,19,79,423,85,105,43,24,0,0,21,701,4,15
SFO,Terminal G,2018-04-09,1000 - 1100,11,52,33,52,26,52,108,13,74,49,0,0,0,6,250,1,14
SFO,Terminal G,2018-04-09,1100 - 1200,11,47,21,49,16,49,429,250,95,10,0,0,0,24,808,3,19
SFO,Terminal G,2018-04-09,1200 - 1300,19,88,52,106,38,106,272,278,107,103,198,65,0,30,1053,3,20
SFO,Terminal G,2018-04-09,1300 - 1400,11,66,27,69,16,69,186,20,22,5,21,0,0,5,259,1,11
SFO,Terminal G,2018-04-09,1400 - 1500,13,30,17,43,15,43,242,124,16,0,0,0,0,11,393,2,19
SFO,Terminal G,2018-04-09,1500 - 1600,16,84,39,116,24,116,658,400,122,50,127,28,0,41,1426,6,19
SFO,Terminal G,2018-04-09,1600 - 1700,16,70,37,91,23,91,385,163,141,34,56,2,0,24,805,3,17
SFO,Terminal G,2018-04-09,1700 - 1800,13,51,33,53,17,53,292,66,50,33,0,0,0,10,451,2,12
SFO,Terminal G,2018-04-09,1900 - 2000,15,57,36,73,25,73,293,194,94,88,53,0,0,20,742,3,12
SFO,Terminal G,2018-04-09,2000 - 2100,12,44,30,56,17,56,217,95,36,30,0,0,0,12,390,2,12
SFO,Terminal A,2018-04-10,0000 - 0100,8,23,11,23,9,23,105,23,0,0,0,0,0,6,134,1,7
SFO,Terminal A,2018-04-10,0900 - 1000,22,64,29,66,25,66,132,93,100,30,10,0,0,13,378,2,16
SFO,Terminal A,2018-04-10,1000 - 1100,12,46,27,48,21,48,177,120,99,7,0,0,0,12,415,2,15
SFO,Terminal A,2018-04-10,1100 - 1200,18,76,44,82,32,82,359,258,133,140,205,0,0,34,1129,4,18
SFO,Terminal A,2018-04-10,1200 - 1300,14,47,29,47,22,47,105,46,76,7,0,0,0,5,239,1,18
SFO,Terminal A,2018-04-10,1400 - 1500,22,96,37,102,30,102,435,255,180,61,126,52,0,36,1145,4,19
SFO,Terminal A,2018-04-10,1600 - 1700,9,33,23,45,13,45,248,34,41,0,0,0,0,9,332,2,12
SFO,Terminal A,2018-04-10,1700 - 1800,15,63,42,82,29,82,261,93,89,58,84,0,0,17,602,2,14
SFO,Terminal A,2018-04-10,1800 - 1900,14,41,23,41,17,41,254,168,68,0,0,0,0,15,505,2,13
SFO,Terminal A,2018-04-10,1900 - 2000,19,59,32,67,23,67,175,137,73,47,10,0,0,14,456,2,9
SFO,Terminal A,2018-04-10,2000 - 2100,16,57,40,78,25,78,129,85,43,36,19,0,0,13,325,2,10
SFO,Terminal A,2018-04-10,2100 - 2200,15,54,34,54,22,54,99,63,49,25,0,0,0,7,243,1,9
