airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0_15,all_n_16_30,all_n_31_45,all_n_46_60,all_n_61_90,all_n_91_120,all_n_120_plus,all_excluded,all_total,all_flights,all_booths
MSP,Terminal 1Lindbergh,2018-03-16,2100 - 2200,15,25,18,21,15,25,63,84,0,0,0,0,0,9,156,1,1
MSP,Terminal 2Humphrey,2018-03-16,0800 - 0900,2,3,2,2,2,3,8,0,0,0,0,0,0,0,8,1,0
MSP,Terminal 2Humphrey,2018-03-16,1200 - 1300,5,11,4,5,5,11,57,0,0,0,0,0,0,3,60,2,0
MSP,Terminal 2Humphrey,2018-03-16,1300 - 1400,4,10,6,6,4,10,36,0,0,0,0,0,0,2,38,1,0
MSP,Terminal 2Humphrey,2018-03-16,1400 - 1500,24,44,23,32,24,44,121,195,170,0,0,0,0,14,500,3,2
MSP,Terminal 2Humphrey,2018-03-16,1600 - 1700,16,26,14,17,16,26,114,163,0,0,0,0,0,6,283,2,3
MSP,Terminal 2Humphrey,2018-03-16,1700 - 1800,10,32,16,31,11,32,251,51,4,0,0,0,0,5,311,2,3
MSP,Terminal 2Humphrey,2018-03-16,1800 - 1900,9,24,0,0,9,24,140,19,0,0,0,0,0,5,164,1,2
MSP,Terminal 2Humphrey,2018-03-16,1900 - 2000,11,21,9,11,11,21,267,63,0,0,0,0,0,11,341,3,3
MSP,Terminal 2Humphrey,2018-03-16,2000 - 2100,9,18,0,0,9,18,131,27,0,0,0,0,0,5,163,1,3
MSP,Terminal 1Lindbergh,2018-03-17,0800 - 0900,5,10,8,20,7,20,61,8,0,0,0,0,0,3,72,1,1
MSP,Terminal 1Lindbergh,2018-03-17,1200 - 1300,14,46,24,46,17,46,253,225,58,7,0,0,0,31,574,3,6
MSP,Terminal 1Lindbergh,2018-03-17,1300 - 1400,14,43,25,43,16,43,109,70,14,0,0,0,0,11,204,1,6
MSP,Terminal 1Lindbergh,2018-03-17,1500 - 1600,9,35,19,35,12,35,181,55,15,0,0,0,0,9,260,1,5
MSP,Terminal 1Lindbergh,2018-03-17,1600 - 1700,13,27,18,25,13,27,314,191,0,0,0,0,0,20,525,3,4
MSP,Terminal 1Lindbergh,2018-03-17,1700 - 1800,12,21,13,16,12,21,122,43,0,0,0,0,0,5,170,1,2
MSP,Terminal 1Lindbergh,2018-03-17,1800 - 1900,13,27,14,23,13,27,407,203,0,0,0,0,0,8,618,3,3
MSP,Terminal 1Lindbergh,2018-03-17,1900 - 2000,12,23,9,22,12,23,445,201,0,0,0,0,0,25,671,4,3
MSP,Terminal 1Lindbergh,2018-03-17,2000 - 2100,10,18,11,16,10,18,263,45,0,0,0,0,0,14,322,2,2
MSP,Terminal 1Lindbergh,2018-03-17,2100 - 2200,8,19,8,8,8,19,292,28,0,0,0,0,0,5,325,2,1
MSP,Terminal 1Lindbergh,2018-03-17,2200 - 2300,12,20,0,0,12,20,131,22,0,0,0,0,0,5,158,1,1
MSP,Terminal 2Humphrey,2018-03-17,0000 - 0100,20,34,22,34,20,34,94,160,68,0,0,0,0,14,336,2,3
MSP,Terminal 2Humphrey,2018-03-17,1200 - 1300,3,9,3,3,3,9,51,0,0,0,0,0,0,2,53,2,0
MSP,Terminal 2Humphrey,2018-03-17,1300 - 1400,5,25,0,0,5,25,27,1,0,0,0,0,0,1,29,1,0
MSP,Terminal 2Humphrey,2018-03-17,1400 - 1500,12,31,15,16,12,31,359,119,6,0,0,0,0,13,497,3,2
MSP,Terminal 2Humphrey,2018-03-17,1500 - 1600,17,31,6,8,17,31,79,104,6,0,0,0,0,7,196,2,2
MSP,Terminal 2Humphrey,2018-03-17,1600 - 1700,6,13,8,8,6,13,27,0,0,0,0,0,0,1,28,2,0
MSP,Terminal 2Humphrey,2018-03-17,1700 - 1800,15,37,26,39,16,39,319,267,32,0,0,0,0,15,633,5,3
MSP,Terminal 2Humphrey,2018-03-17,1800 - 1900,6,9,0,0,6,9,10,0,0,0,0,0,0,1,11,1,0
MSP,Terminal 2Humphrey,2018-03-17,1900 - 2000,14,23,0,0,14,23,93,81,0,0,0,0,0,5,179,3,2
MSP,Terminal 2Humphrey,2018-03-17,2000 - 2100,14,26,10,10,14,26,189,136,0,0,0,0,0,13,338,3,4
MSP,Terminal 2Humphrey,2018-03-17,2100 - 2200,6,13,0,0,6,13,115,0,0,0,0,0,0,7,122,1,2
MSP,Terminal 2Humphrey,2018-03-17,2200 - 2300,8,16,8,13,8,16,150,5,0,0,0,0,0,6,161,1,2
MSP,Terminal 2Humphrey,2018-03-17,2300 - 0000,17,28,21,21,17,28,39,73,0,0,0,0,0,7,119,1,3
MSP,Terminal 1Lindbergh,2018-03-18,0800 - 0900,8,12,10,26,10,26,62,9,0,0,0,0,0,4,75,1,2
MSP,Terminal 1Lindbergh,2018-03-18,1100 - 1200,8,23,8,12,8,23,142,8,0,0,0,0,0,8,158,1,2
MSP,Terminal 1Lindbergh,2018-03-18,1200 - 1300,15,57,28,59,20,59,238,184,53,53,0,0,0,23,551,2,7
MSP,Terminal 1Lindbergh,2018-03-18,1300 - 1400,9,51,34,53,19,53,119,29,28,26,0,0,0,7,209,1,7
MSP,Terminal 1Lindbergh,2018-03-18,1500 - 1600,15,54,23,54,17,54,198,169,23,24,0,0,0,20,434,2,5
MSP,Terminal 1Lindbergh,2018-03-18,1600 - 1700,7,14,14,14,7,14,151,0,0,0,0,0,0,5,156,1,2
MSP,Terminal 1Lindbergh,2018-03-18,1700 - 1800,9,16,12,14,9,16,144,4,0,0,0,0,0,7,155,1,0
MSP,Terminal 1Lindbergh,2018-03-18,1800 - 1900,8,16,8,25,8,25,503,8,0,0,0,0,0,13,524,3,2
MSP,Terminal 1Lindbergh,2018-03-18,1900 - 2000,18,61,31,63,20,63,182,348,18,37,7,0,0,23,615,3,5
MSP,Terminal 1Lindbergh,2018-03-18,2000 - 2100,12,29,20,26,12,29,201,74,0,0,0,0,0,4,279,2,3
MSP,Terminal 1Lindbergh,2018-03-18,2100 - 2200,12,17,10,13,12,17,146,25,0,0,0,0,0,7,178,1,1
MSP,Terminal 1Lindbergh,2018-03-18,2200 - 2300,6,17,12,16,6,17,146,3,0,0,0,0,0,8,157,1,1
MSP,Terminal 2Humphrey,2018-03-18,0000 - 0100,29,52,22,40,29,52,97,135,190,61,0,0,0,13,496,3,3
MSP,Terminal 2Humphrey,2018-03-18,1200 - 1300,8,16,10,15,9,16,30,1,0,0,0,0,0,2,33,2,0
MSP,Terminal 2Humphrey,2018-03-18,1300 - 1400,6,11,9,15,6,15,16,0,0,0,0,0,0,1,17,1,0
MSP,Terminal 2Humphrey,2018-03-18,1500 - 1600,17,44,16,30,17,44,155,148,33,0,0,0,0,13,349,3,3
MSP,Terminal 2Humphrey,2018-03-18,1600 - 1700,21,40,20,38,21,40,79,143,59,0,0,0,0,16,297,3,3
MSP,Terminal 2Humphrey,2018-03-18,1700 - 1800,10,17,16,17,10,17,130,28,0,0,0,0,0,5,163,1,2
MSP,Terminal 2Humphrey,2018-03-18,1900 - 2000,16,26,12,21,16,26,73,101,0,0,0,0,0,8,182,3,2
MSP,Terminal 2Humphrey,2018-03-18,2000 - 2100,9,18,5,5,9,18,286,38,0,0,0,0,0,13,337,2,2
MSP,Terminal 2Humphrey,2018-03-18,2100 - 2200,18,24,17,20,18,24,34,116,0,0,0,0,0,8,158,1,2
MSP,Terminal 2Humphrey,2018-03-18,2200 - 2300,6,11,2,3,6,11,119,0,0,0,0,0,0,7,126,1,1
MSP,Terminal 1Lindbergh,2018-03-19,0800 - 0900,11,20,10,27,10,27,46,26,0,0,0,0,0,2,74,1,2
MSP,Terminal 1Lindbergh,2018-03-19,1200 - 1300,12,45,23,45,18,45,138,81,57,0,0,0,0,8,284,1,8
MSP,Terminal 1Lindbergh,2018-03-19,1300 - 1400,17,59,25,59,20,59,201,191,41,38,0,0,0,24,495,2,6
MSP,Terminal 1Lindbergh,2018-03-19,1500 - 1600,11,33,20,45,15,45,154,80,29,0,0,0,0,10,273,1,5
MSP,Terminal 1Lindbergh,2018-03-19,1600 - 1700,18,55,35,55,19,55,171,253,45,14,0,0,0,23,506,3,4
MSP,Terminal 1Lindbergh,2018-03-19,1800 - 1900,11,21,8,19,10,21,471,108,0,0,0,0,0,21,600,4,3
MSP,Terminal 1Lindbergh,2018-03-19,1900 - 2000,13,33,16,29,14,33,385,272,1,0,0,0,0,25,683,4,4
MSP,Terminal 1Lindbergh,2018-03-19,2200 - 2300,9,17,11,17,9,17,137,11,0,0,0,0,0,6,154,1,2
MSP,Terminal 2Humphrey,2018-03-19,0000 - 0100,17,37,25,32,17,37,115,128,33,0,0,0,0,12,288,2,2
MSP,Terminal 2Humphrey,2018-03-19,1200 - 1300,2,4,0,0,2,4,6,0,0,0,0,0,0,1,7,1,0
MSP,Terminal 2Humphrey,2018-03-19,1300 - 1400,5,20,17,20,6,20,28,2,0,0,0,0,0,1,31,2,0
MSP,Terminal 2Humphrey,2018-03-19,1500 - 1600,9,21,6,16,9,21,162,16,0,0,0,0,0,6,184,2,3
MSP,Terminal 2Humphrey,2018-03-19,1600 - 1700,13,28,15,28,13,28,98,79,0,0,0,0,0,11,188,3,2
MSP,Terminal 2Humphrey,2018-03-19,1700 - 1800,15,25,18,24,15,25,154,157,0,0,0,0,0,18,329,2,3
MSP,Terminal 2Humphrey,2018-03-19,1800 - 1900,9,35,14,34,9,35,286,37,5,0,0,0,0,12,340,4,2
MSP,Terminal 2Humphrey,2018-03-19,1900 - 2000,10,18,11,17,10,18,268,48,0,0,0,0,0,8,324,3,3
MSP,Terminal 2Humphrey,2018-03-19,2000 - 2100,12,22,16,20,12,22,109,59,0,0,0,0,0,3,171,1,2
MSP,Terminal 2Humphrey,2018-03-19,2100 - 2200,10,23,15,15,10,23,131,34,0,0,0,0,0,2,167,1,3
MSP,Terminal 1Lindbergh,2018-03-20,0800 - 0900,3,5,6,12,6,12,70,0,0,0,0,0,0,3,73,1,1
MSP,Terminal 1Lindbergh,2018-03-20,1200 - 1300,15,64,30,73,24,73,105,73,53,27,15,0,0,11,284,1,6
MSP,Terminal 1Lindbergh,2018-03-20,1300 - 1400,18,67,39,67,24,67,181,159,70,47,24,0,0,16,497,2,7
MSP,Terminal 1Lindbergh,2018-03-20,1500 - 1600,12,43,24,50,14,50,265,129,20,9,0,0,0,16,439,2,4
MSP,Terminal 1Lindbergh,2018-03-20,1600 - 1700,11,66,40,68,16,68,208,84,8,19,12,0,0,10,341,2,6
MSP,Terminal 1Lindbergh,2018-03-20,1800 - 1900,13,27,7,14,12,27,302,167,0,0,0,0,0,14,483,4,3
MSP,Terminal 1Lindbergh,2018-03-20,1900 - 2000,23,60,31,61,24,61,185,224,172,35,1,0,0,32,649,4,5
MSP,Terminal 1Lindbergh,2018-03-20,2000 - 2100,20,53,35,55,22,55,30,229,15,18,0,0,0,11,303,2,4
MSP,Terminal 1Lindbergh,2018-03-20,2200 - 2300,5,17,12,16,6,17,86,2,0,0,0,0,0,4,92,1,2
MSP,Terminal 2Humphrey,2018-03-20,1100 - 1200,3,7,0,0,3,7,71,0,0,0,0,0,0,3,74,1,3
MSP,Terminal 2Humphrey,2018-03-20,1200 - 1300,4,9,0,0,4,9,9,0,0,0,0,0,0,1,10,1,0
MSP,Terminal 2Humphrey,2018-03-20,1300 - 1400,5,16,2,3,5,16,29,1,0,0,0,0,0,2,32,2,0
MSP,Terminal 2Humphrey,2018-03-20,1600 - 1700,6,12,7,12,6,12,72,0,0,0,0,0,0,2,74,3,2
MSP,Terminal 2Humphrey,2018-03-20,1700 - 1800,9,18,10,17,9,18,206,17,0,0,0,0,0,5,228,2,2
MSP,Terminal 2Humphrey,2018-03-20,1800 - 1900,6,27,15,30,7,30,118,8,0,0,0,0,0,8,134,3,3
MSP,Terminal 2Humphrey,2018-03-20,1900 - 2000,15,23,11,14,15,23,71,76,0,0,0,0,0,8,155,2,2
MSP,Terminal 2Humphrey,2018-03-20,2000 - 2100,15,29,15,29,15,29,63,69,0,0,0,0,0,5,137,1,2
MSP,Terminal 2Humphrey,2018-03-20,2100 - 2200,17,31,8,14,17,31,140,176,7,0,0,0,0,8,331,2,2
MSP,Terminal 1Lindbergh,2018-03-21,0800 - 0900,5,9,6,9,6,9,64,0,0,0,0,0,0,2,66,1,1
MSP,Terminal 1Lindbergh,2018-03-21,1300 - 1400,16,78,42,79,27,79,276,233,56,84,85,0,0,27,761,3,6
MSP,Terminal 1Lindbergh,2018-03-21,1500 - 1600,15,49,28,61,20,61,111,114,20,21,1,0,0,9,276,1,4
MSP,Terminal 1Lindbergh,2018-03-21,1600 - 1700,11,50,20,48,13,50,311,80,33,6,0,0,0,18,448,3,4
MSP,Terminal 1Lindbergh,2018-03-21,1800 - 1900,8,26,10,25,8,26,467,65,0,0,0,0,0,22,554,4,3
MSP,Terminal 1Lindbergh,2018-03-21,1900 - 2000,10,19,13,18,10,19,306,37,0,0,0,0,0,8,351,3,2
MSP,Terminal 1Lindbergh,2018-03-21,2100 - 2200,4,7,0,0,4,7,53,0,0,0,0,0,0,0,53,1,1
MSP,Terminal 1Lindbergh,2018-03-21,2200 - 2300,4,7,0,0,4,7,35,0,0,0,0,0,0,2,37,1,1
MSP,Terminal 2Humphrey,2018-03-21,1300 - 1400,4,13,4,6,4,13,45,0,0,0,0,0,0,3,48,3,0
MSP,Terminal 2Humphrey,2018-03-21,1400 - 1500,6,11,9,9,6,11,56,0,0,0,0,0,0,4,60,1,1
MSP,Terminal 2Humphrey,2018-03-21,1500 - 1600,10,14,0,0,10,14,15,0,0,0,0,0,0,0,15,1,0
MSP,Terminal 2Humphrey,2018-03-21,1600 - 1700,8,26,9,21,8,26,125,7,0,0,0,0,0,5,137,2,2
MSP,Terminal 2Humphrey,2018-03-21,1700 - 1800,9,17,10,10,9,17,128,11,0,0,0,0,0,3,142,1,3
MSP,Terminal 2Humphrey,2018-03-21,1800 - 1900,9,44,29,58,18,58,96,30,18,16,0,0,0,8,168,1,3
MSP,Terminal 2Humphrey,2018-03-21,1900 - 2000,11,24,14,15,11,24,148,69,0,0,0,0,0,8,225,2,2
MSP,Terminal 2Humphrey,2018-03-21,2000 - 2100,5,10,4,5,5,10,69,0,0,0,0,0,0,3,72,1,2
MSP,Terminal 2Humphrey,2018-03-21,2100 - 2200,8,16,13,13,8,16,128,2,0,0,0,0,0,5,135,1,2
MSP,Terminal 1Lindbergh,2018-03-22,0800 - 0900,8,14,10,15,9,15,68,0,0,0,0,0,0,1,69,1,1
MSP,Terminal 1Lindbergh,2018-03-22,1300 - 1400,10,50,24,56,15,56,294,95,67,13,0,0,0,17,486,2,7
MSP,Terminal 1Lindbergh,2018-03-22,1400 - 1500,9,42,25,46,14,46,167,42,35,4,0,0,0,11,259,1,5
MSP,Terminal 1Lindbergh,2018-03-22,1500 - 1600,12,43,33,67,17,67,134,59,16,10,4,0,0,12,235,1,3
MSP,Terminal 1Lindbergh,2018-03-22,1600 - 1700,15,77,49,80,20,80,306,26,17,14,48,0,0,17,428,3,4
MSP,Terminal 1Lindbergh,2018-03-22,1800 - 1900,10,34,12,33,10,34,360,71,5,0,0,0,0,23,459,3,2
MSP,Terminal 1Lindbergh,2018-03-22,1900 - 2000,8,17,8,12,8,17,254,10,0,0,0,0,0,5,269,3,2
MSP,Terminal 1Lindbergh,2018-03-22,2000 - 2100,7,13,8,13,7,13,244,0,0,0,0,0,0,11,255,2,1
MSP,Terminal 1Lindbergh,2018-03-22,2200 - 2300,3,5,0,0,3,5,50,0,0,0,0,0,0,4,54,1,1
MSP,Terminal 2Humphrey,2018-03-22,1300 - 1400,3,10,2,2,3,10,35,0,0,0,0,0,0,2,37,2,0
MSP,Terminal 2Humphrey,2018-03-22,1400 - 1500,6,16,5,9,6,16,115,1,0,0,0,0,0,3,119,2,2
MSP,Terminal 2Humphrey,2018-03-22,1600 - 1700,6,15,9,13,6,15,203,0,0,0,0,0,0,9,212,6,2
MSP,Terminal 2Humphrey,2018-03-22,1700 - 1800,15,25,23,24,15,25,61,72,0,0,0,0,0,8,141,1,2
MSP,Terminal 2Humphrey,2018-03-22,1800 - 1900,14,27,7,7,14,27,80,61,0,0,0,0,0,6,147,3,2
MSP,Terminal 2Humphrey,2018-03-22,1900 - 2000,4,6,6,7,4,7,12,0,0,0,0,0,0,1,13,2,0
MSP,Terminal 2Humphrey,2018-03-22,2000 - 2100,7,14,13,17,7,17,109,1,0,0,0,0,0,7,117,2,2
MSP,Terminal 2Humphrey,2018-03-22,2100 - 2200,7,15,12,12,7,15,101,0,0,0,0,0,0,3,104,1,2
MSP,Terminal 1Lindbergh,2018-03-23,0800 - 0900,3,7,6,14,5,14,65,0,0,0,0,0,0,2,67,1,2
MSP,Terminal 1Lindbergh,2018-03-23,1200 - 1300,10,35,53,113,33,113,109,48,35,10,29,27,0,10,268,1,6
MSP,Terminal 1Lindbergh,2018-03-23,1300 - 1400,25,127,69,144,38,144,121,153,79,39,28,44,20,22,506,2,6
MSP,Terminal 1Lindbergh,2018-03-23,1500 - 1600,17,73,41,78,23,78,107,77,11,19,19,0,0,13,246,1,4
MSP,Terminal 1Lindbergh,2018-03-23,1600 - 1700,10,59,37,58,13,59,255,12,20,14,0,0,0,16,317,2,3
MSP,Terminal 1Lindbergh,2018-03-23,1700 - 1800,8,19,7,12,8,19,255,15,0,0,0,0,0,13,283,2,1
MSP,Terminal 1Lindbergh,2018-03-23,1800 - 1900,15,60,27,62,15,62,343,139,64,3,1,0,0,26,576,3,1
MSP,Terminal 1Lindbergh,2018-03-23,1900 - 2000,21,108,60,116,27,116,242,186,65,12,27,40,0,25,597,4,4
MSP,Terminal 1Lindbergh,2018-03-23,2000 - 2100,9,68,68,68,10,68,122,0,0,0,6,0,0,6,134,1,2
MSP,Terminal 1Lindbergh,2018-03-23,2200 - 2300,7,13,0,0,7,13,125,0,0,0,0,0,0,2,127,1,1
MSP,Terminal 2Humphrey,2018-03-23,1200 - 1300,4,11,9,9,4,11,14,0,0,0,0,0,0,1,15,1,0
MSP,Terminal 2Humphrey,2018-03-23,1300 - 1400,14,29,9,13,14,29,36,28,0,0,0,0,0,3,67,2,0
MSP,Terminal 2Humphrey,2018-03-23,1400 - 1500,9,21,21,25,9,25,141,47,0,0,0,0,0,9,197,2,2
MSP,Terminal 2Humphrey,2018-03-23,1500 - 1600,11,32,5,8,11,32,78,38,2,0,0,0,0,4,122,2,2
MSP,Terminal 2Humphrey,2018-03-23,1600 - 1700,9,26,15,26,9,26,260,17,0,0,0,0,0,10,287,4,2
MSP,Terminal 2Humphrey,2018-03-23,1700 - 1800,6,42,8,18,6,42,218,5,1,0,0,0,0,8,232,4,2
MSP,Terminal 2Humphrey,2018-03-23,1800 - 1900,10,62,32,67,20,67,100,33,13,19,8,0,0,11,184,3,2
MSP,Terminal 2Humphrey,2018-03-23,1900 - 2000,10,21,12,15,10,21,213,56,0,0,0,0,0,14,283,4,2
MSP,Terminal 2Humphrey,2018-03-23,2100 - 2200,10,23,11,11,10,23,121,27,0,0,0,0,0,6,154,1,2
MSP,Terminal 1Lindbergh,2018-03-24,0900 - 1000,4,9,5,10,5,10,44,0,0,0,0,0,0,2,46,1,2
MSP,Terminal 1Lindbergh,2018-03-24,1200 - 1300,8,29,22,39,13,39,172,38,32,0,0,0,0,8,250,1,7
MSP,Terminal 1Lindbergh,2018-03-24,1300 - 1400,16,42,27,49,18,49,179,206,33,7,0,0,0,24,449,2,5
MSP,Terminal 1Lindbergh,2018-03-24,1500 - 1600,15,52,31,59,19,59,106,114,20,16,0,0,0,14,270,1,3
MSP,Terminal 1Lindbergh,2018-03-24,1600 - 1700,14,49,35,49,15,49,295,136,34,11,0,0,0,20,496,3,3
MSP,Terminal 1Lindbergh,2018-03-24,1700 - 1800,9,18,11,18,9,18,144,8,0,0,0,0,0,5,157,1,3
MSP,Terminal 1Lindbergh,2018-03-24,1800 - 1900,12,23,16,22,12,23,226,103,0,0,0,0,0,15,344,3,3
MSP,Terminal 1Lindbergh,2018-03-24,1900 - 2000,22,77,22,74,22,77,477,351,2,0,126,0,0,48,1004,7,3
MSP,Terminal 1Lindbergh,2018-03-24,2000 - 2100,10,19,15,15,10,19,125,20,0,0,0,0,0,6,151,1,1
MSP,Terminal 1Lindbergh,2018-03-24,2100 - 2200,8,15,7,11,8,15,136,0,0,0,0,0,0,5,141,1,1
MSP,Terminal 1Lindbergh,2018-03-24,2200 - 2300,11,20,16,17,11,20,128,16,0,0,0,0,0,1,145,1,1
MSP,Terminal 2Humphrey,2018-03-24,0000 - 0100,9,24,14,19,9,24,142,6,0,0,0,0,0,8,156,2,2
MSP,Terminal 2Humphrey,2018-03-24,1200 - 1300,5,9,7,10,5,10,22,0,0,0,0,0,0,0,22,1,0
MSP,Terminal 2Humphrey,2018-03-24,1300 - 1400,8,17,0,0,8,17,47,6,0,0,0,0,0,2,55,2,0
MSP,Terminal 2Humphrey,2018-03-24,1400 - 1500,15,22,17,18,15,22,115,153,0,0,0,0,0,10,278,2,3
MSP,Terminal 2Humphrey,2018-03-24,1500 - 1600,20,37,29,36,21,37,92,123,61,0,0,0,0,9,285,2,4
MSP,Terminal 2Humphrey,2018-03-24,1600 - 1700,6,12,2,4,6,12,64,0,0,0,0,0,0,1,65,3,0
MSP,Terminal 2Humphrey,2018-03-24,1700 - 1800,23,48,29,55,23,55,73,142,87,8,0,0,0,13,323,3,3
MSP,Terminal 2Humphrey,2018-03-24,1800 - 1900,17,38,36,38,18,38,85,101,5,0,0,0,0,8,199,2,3
MSP,Terminal 2Humphrey,2018-03-24,1900 - 2000,8,18,8,18,8,18,145,5,0,0,0,0,0,7,157,4,2
MSP,Terminal 2Humphrey,2018-03-24,2000 - 2100,13,24,13,15,13,24,203,116,0,0,0,0,0,9,328,3,3
MSP,Terminal 2Humphrey,2018-03-24,2100 - 2200,5,11,5,10,5,11,113,0,0,0,0,0,0,2,115,2,1
MSP,Terminal 2Humphrey,2018-03-24,2200 - 2300,15,24,0,0,15,24,62,76,0,0,0,0,0,6,144,1,3
MSP,Terminal 1Lindbergh,2018-03-25,0800 - 0900,3,5,4,10,4,10,47,0,0,0,0,0,0,2,49,1,2
MSP,Terminal 1Lindbergh,2018-03-25,1000 - 1100,31,42,39,44,31,44,3,56,72,0,0,0,0,7,138,1,3
MSP,Terminal 1Lindbergh,2018-03-25,1200 - 1300,12,44,22,44,14,44,304,110,43,0,0,0,0,21,478,2,8
MSP,Terminal 1Lindbergh,2018-03-25,1400 - 1500,10,43,24,51,16,51,155,46,40,10,0,0,0,12,263,1,5
MSP,Terminal 1Lindbergh,2018-03-25,1500 - 1600,14,84,41,86,23,86,310,63,31,30,67,0,0,22,523,2,5
MSP,Terminal 1Lindbergh,2018-03-25,1600 - 1700,17,40,18,40,17,40,96,172,5,0,0,0,0,14,287,2,3
MSP,Terminal 1Lindbergh,2018-03-25,1700 - 1800,8,20,11,19,8,20,139,5,0,0,0,0,0,8,152,1,2
MSP,Terminal 1Lindbergh,2018-03-25,1800 - 1900,10,22,4,16,10,22,423,64,0,0,0,0,0,20,507,4,3
MSP,Terminal 1Lindbergh,2018-03-25,1900 - 2000,10,21,11,18,10,21,236,67,0,0,0,0,0,11,314,2,2
MSP,Terminal 1Lindbergh,2018-03-25,2000 - 2100,18,23,15,16,18,23,27,105,0,0,0,0,0,5,137,1,1
MSP,Terminal 1Lindbergh,2018-03-25,2100 - 2200,4,13,11,15,5,15,96,0,0,0,0,0,0,3,99,1,1
MSP,Terminal 1Lindbergh,2018-03-25,2200 - 2300,7,15,12,13,7,15,126,0,0,0,0,0,0,4,130,1,1
MSP,Terminal 2Humphrey,2018-03-25,0000 - 0100,12,28,15,28,12,28,289,148,0,0,0,0,0,6,443,4,3
MSP,Terminal 2Humphrey,2018-03-25,1200 - 1300,5,12,7,12,5,12,35,0,0,0,0,0,0,1,36,2,0
MSP,Terminal 2Humphrey,2018-03-25,1400 - 1500,4,8,0,1,4,8,85,0,0,0,0,0,0,2,87,2,1
MSP,Terminal 2Humphrey,2018-03-25,1500 - 1600,5,23,8,15,5,23,126,3,0,0,0,0,0,7,136,3,3
MSP,Terminal 2Humphrey,2018-03-25,1600 - 1700,7,24,8,14,7,24,172,10,0,0,0,0,0,11,193,4,2
MSP,Terminal 2Humphrey,2018-03-25,1700 - 1800,12,25,20,27,12,27,133,57,0,0,0,0,0,9,199,2,2
MSP,Terminal 2Humphrey,2018-03-25,1800 - 1900,6,11,3,4,5,11,12,0,0,0,0,0,0,2,14,2,0
MSP,Terminal 2Humphrey,2018-03-25,1900 - 2000,6,13,8,12,6,13,105,0,0,0,0,0,0,7,112,3,2
MSP,Terminal 2Humphrey,2018-03-25,2000 - 2100,5,14,10,15,5,15,147,0,0,0,0,0,0,5,152,2,2
MSP,Terminal 2Humphrey,2018-03-25,2200 - 2300,10,20,11,16,10,20,182,47,0,0,0,0,0,10,239,2,3
MSP,Terminal 2Humphrey,2018-03-25,2300 - 0000,10,15,15,18,10,18,34,1,0,0,0,0,0,3,38,1,2
MSP,Terminal 1Lindbergh,2018-03-26,0800 - 0900,6,9,7,17,7,17,60,2,0,0,0,0,0,2,64,1,1
MSP,Terminal 1Lindbergh,2018-03-26,1200 - 1300,8,25,20,42,13,42,155,45,19,0,0,0,0,7,226,1,8
MSP,Terminal 1Lindbergh,2018-03-26,1300 - 1400,17,64,40,69,26,69,179,151,59,68,33,0,0,17,507,2,8
MSP,Terminal 1Lindbergh,2018-03-26,1500 - 1600,9,31,16,32,12,32,116,37,7,0,0,0,0,8,168,1,7
MSP,Terminal 1Lindbergh,2018-03-26,1600 - 1700,6,18,11,19,7,19,134,4,0,0,0,0,0,5,143,1,2
MSP,Terminal 1Lindbergh,2018-03-26,1700 - 1800,12,33,18,39,13,39,188,98,15,0,0,0,0,10,311,2,3
MSP,Terminal 1Lindbergh,2018-03-26,1800 - 1900,19,58,13,55,18,58,392,29,42,110,0,0,0,28,601,5,4
MSP,Terminal 1Lindbergh,2018-03-26,1900 - 2000,9,19,8,12,9,19,351,43,0,0,0,0,0,17,411,3,3
MSP,Terminal 2Humphrey,2018-03-26,0000 - 0100,5,9,0,0,5,9,57,0,0,0,0,0,0,2,59,1,2
MSP,Terminal 2Humphrey,2018-03-26,1200 - 1300,3,7,0,0,3,7,15,0,0,0,0,0,0,1,16,1,0
MSP,Terminal 2Humphrey,2018-03-26,1300 - 1400,7,12,12,12,7,12,21,0,0,0,0,0,0,2,23,2,0
MSP,Terminal 2Humphrey,2018-03-26,1500 - 1600,7,27,10,13,7,27,91,2,0,0,0,0,0,3,96,2,2
MSP,Terminal 2Humphrey,2018-03-26,1600 - 1700,4,8,0,0,4,8,56,0,0,0,0,0,0,0,56,1,1
MSP,Terminal 2Humphrey,2018-03-26,1700 - 1800,13,29,13,31,13,31,132,70,1,0,0,0,0,13,216,4,2
MSP,Terminal 2Humphrey,2018-03-26,1800 - 1900,4,11,14,14,4,14,80,0,0,0,0,0,0,4,84,2,2
MSP,Terminal 2Humphrey,2018-03-26,1900 - 2000,16,46,14,46,16,46,138,157,15,3,0,0,0,12,325,3,3
MSP,Terminal 2Humphrey,2018-03-26,2000 - 2100,23,50,37,50,24,50,33,124,49,6,0,0,0,11,223,2,3
MSP,Terminal 1Lindbergh,2018-03-27,0800 - 0900,6,14,7,20,7,20,58,6,0,0,0,0,0,2,66,1,2
MSP,Terminal 1Lindbergh,2018-03-27,1100 - 1200,16,69,38,71,25,71,98,61,20,33,22,0,0,7,241,1,6
MSP,Terminal 1Lindbergh,2018-03-27,1200 - 1300,9,29,27,61,16,61,130,37,26,12,1,0,0,10,216,1,5
