airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0_15,all_n_16_30,all_n_31_45,all_n_46_60,all_n_61_90,all_n_91_120,all_n_120_plus,all_excluded,all_total,all_flights,all_booths
LAX,Tom Bradley International Terminal,2018-04-24,2100 - 2200,15,74,36,103,24,103,692,284,154,84,136,24,0,44,1418,7,25
LAX,Tom Bradley International Terminal,2018-04-24,2200 - 2300,14,61,34,80,21,80,399,111,110,54,71,0,0,37,782,5,21
LAX,Tom Bradley International Terminal,2018-04-24,2300 - 0000,11,43,22,46,16,46,266,164,57,5,0,0,0,23,515,5,20
LAX,Satellite 2,2018-04-25,0700 - 0800,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,0
LAX,Satellite 2,2018-04-25,0800 - 0900,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0
LAX,Satellite 2,2018-04-25,0900 - 1000,9,25,14,25,13,25,80,62,0,0,0,0,0,5,147,1,9
LAX,Satellite 2,2018-04-25,1000 - 1100,11,26,15,30,13,30,90,57,0,0,0,0,0,6,153,2,8
LAX,Satellite 2,2018-04-25,1100 - 1200,15,48,19,49,17,49,154,153,27,6,0,0,0,9,349,3,10
LAX,Satellite 2,2018-04-25,1200 - 1300,11,32,15,40,14,40,195,107,18,0,0,0,0,9,329,2,9
LAX,Satellite 2,2018-04-25,1300 - 1400,12,22,15,22,13,22,100,71,0,0,0,0,0,5,176,1,7
LAX,Satellite 2,2018-04-25,1500 - 1600,8,22,9,27,8,27,415,31,0,0,0,0,0,14,460,3,11
LAX,Satellite 2,2018-04-25,1700 - 1800,9,23,12,24,10,24,99,22,0,0,0,0,0,4,125,1,4
LAX,Satellite 2,2018-04-25,1800 - 1900,8,28,13,28,10,28,222,73,0,0,0,0,0,5,300,3,5
LAX,Satellite 2,2018-04-25,2100 - 2200,22,24,0,0,22,24,0,5,0,0,0,0,0,1,6,1,0
LAX,Satellite 7,2018-04-25,0500 - 0600,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0
LAX,Satellite 7,2018-04-25,1000 - 1100,7,25,13,51,10,51,324,74,17,8,0,0,0,29,452,3,7
LAX,Satellite 7,2018-04-25,1100 - 1200,8,22,16,36,12,36,162,46,19,0,0,0,0,4,231,1,7
LAX,Satellite 7,2018-04-25,1200 - 1300,15,30,22,38,19,38,51,82,15,0,0,0,0,4,152,1,6
LAX,Satellite 7,2018-04-25,1300 - 1400,10,19,11,21,11,21,115,17,0,0,0,0,0,2,134,1,6
LAX,Satellite 7,2018-04-25,1500 - 1600,7,15,10,17,9,17,43,2,0,0,0,0,0,2,47,1,6
LAX,Satellite 7,2018-04-25,1600 - 1700,7,42,17,48,12,48,234,52,27,8,0,0,0,11,332,2,6
LAX,Satellite 7,2018-04-25,1700 - 1800,7,42,15,42,9,42,404,105,31,0,0,0,0,20,560,4,8
LAX,Satellite 7,2018-04-25,2000 - 2100,12,18,0,0,12,18,3,2,0,0,0,0,0,1,6,1,0
LAX,Terminal 4,2018-04-25,0600 - 0700,16,25,0,0,16,25,5,4,0,0,0,0,0,1,10,1,0
LAX,Terminal 4,2018-04-25,1200 - 1300,10,30,18,33,13,33,171,75,15,0,0,0,0,3,264,1,5
LAX,Terminal 4,2018-04-25,1500 - 1600,5,11,7,14,6,14,92,0,0,0,0,0,0,3,95,1,4
LAX,Terminal 4,2018-04-25,1600 - 1700,11,38,20,39,15,39,163,80,26,0,0,0,0,8,277,1,6
LAX,Tom Bradley International Terminal,2018-04-25,0000 - 0100,12,31,24,36,16,36,124,88,32,0,0,0,0,8,252,1,22
LAX,Tom Bradley International Terminal,2018-04-25,0500 - 0600,19,76,39,82,31,82,63,133,74,37,31,0,0,10,348,2,22
LAX,Tom Bradley International Terminal,2018-04-25,0600 - 0700,12,73,33,92,27,92,1081,808,380,164,374,8,0,85,2900,10,26
LAX,Tom Bradley International Terminal,2018-04-25,0700 - 0800,8,31,28,72,18,72,313,53,45,24,31,0,0,20,486,2,21
LAX,Tom Bradley International Terminal,2018-04-25,0800 - 0900,19,52,27,59,24,59,328,263,238,103,0,0,0,27,959,6,22
LAX,Tom Bradley International Terminal,2018-04-25,0900 - 1000,10,49,14,49,12,49,580,235,58,7,0,0,0,27,907,4,26
LAX,Tom Bradley International Terminal,2018-04-25,1000 - 1100,7,61,25,69,19,69,983,316,211,161,78,0,0,52,1801,7,32
LAX,Tom Bradley International Terminal,2018-04-25,1100 - 1200,10,56,23,70,18,70,775,129,137,127,20,0,0,33,1221,6,23
LAX,Tom Bradley International Terminal,2018-04-25,1200 - 1300,15,74,35,91,29,91,695,194,156,132,264,1,0,42,1484,8,29
LAX,Tom Bradley International Terminal,2018-04-25,1300 - 1400,13,112,47,125,35,125,769,442,255,105,193,234,17,59,2074,8,37
LAX,Tom Bradley International Terminal,2018-04-25,1400 - 1500,12,82,33,92,25,92,944,267,98,95,277,9,0,53,1743,7,34
LAX,Tom Bradley International Terminal,2018-04-25,1500 - 1600,7,52,31,88,23,88,785,212,171,115,178,0,0,41,1502,5,38
LAX,Tom Bradley International Terminal,2018-04-25,1600 - 1700,13,53,29,64,22,64,706,466,289,206,12,0,0,54,1733,7,36
LAX,Tom Bradley International Terminal,2018-04-25,1700 - 1800,6,36,15,46,10,46,485,136,52,2,0,0,0,20,695,5,30
LAX,Tom Bradley International Terminal,2018-04-25,1800 - 1900,6,28,12,30,10,30,1451,433,0,0,0,0,0,56,1940,9,37
LAX,Tom Bradley International Terminal,2018-04-25,1900 - 2000,23,86,35,92,29,92,699,803,666,373,190,5,0,91,2827,13,40
LAX,Tom Bradley International Terminal,2018-04-25,2000 - 2100,12,45,17,50,14,50,450,226,71,10,0,0,0,24,781,5,30
LAX,Tom Bradley International Terminal,2018-04-25,2100 - 2200,13,47,19,61,15,61,497,258,133,13,1,0,0,85,987,8,26
LAX,Tom Bradley International Terminal,2018-04-25,2300 - 0000,55,119,75,118,66,119,67,54,66,72,117,222,0,20,618,6,26
LAX,Satellite 2,2018-04-26,0700 - 0800,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,1,0
LAX,Satellite 2,2018-04-26,0900 - 1000,9,24,14,27,13,27,89,64,0,0,0,0,0,11,164,2,9
LAX,Satellite 2,2018-04-26,1000 - 1100,7,22,10,22,9,22,162,35,0,0,0,0,0,7,204,2,7
LAX,Satellite 2,2018-04-26,1100 - 1200,13,52,18,51,16,52,205,111,46,8,0,0,0,12,382,3,10
LAX,Satellite 2,2018-04-26,1200 - 1300,8,22,10,24,9,24,280,45,0,0,0,0,0,7,332,2,7
LAX,Satellite 2,2018-04-26,1300 - 1400,10,23,16,27,14,27,100,83,0,0,0,0,0,3,186,1,7
LAX,Satellite 2,2018-04-26,1500 - 1600,5,26,11,26,9,26,268,49,0,0,0,0,0,9,326,3,8
LAX,Satellite 2,2018-04-26,1700 - 1800,9,20,16,28,12,28,83,54,0,0,0,0,0,5,142,1,4
LAX,Satellite 2,2018-04-26,1800 - 1900,9,33,17,41,14,41,187,88,32,0,0,0,0,9,316,3,6
LAX,Satellite 7,2018-04-26,1000 - 1100,17,52,22,53,19,53,265,240,79,25,0,0,0,18,627,3,8
LAX,Satellite 7,2018-04-26,1200 - 1300,7,26,14,29,12,29,75,33,0,0,0,0,0,2,110,1,5
LAX,Satellite 7,2018-04-26,1300 - 1400,0,0,0,0,0,0,97,0,0,0,0,0,0,3,100,1,5
LAX,Satellite 7,2018-04-26,1500 - 1600,0,0,0,0,0,0,225,0,0,0,0,0,0,5,230,2,5
LAX,Satellite 7,2018-04-26,1600 - 1700,8,28,25,56,17,56,134,60,22,21,0,0,0,8,245,1,6
LAX,Satellite 7,2018-04-26,1700 - 1800,2,30,8,31,3,31,237,20,1,0,0,0,0,6,264,2,5
LAX,Satellite 7,2018-04-26,1800 - 1900,5,29,9,34,8,34,122,37,5,0,0,0,0,6,170,1,6
LAX,Terminal 4,2018-04-26,0600 - 0700,13,19,0,0,13,19,6,1,0,0,0,0,0,1,8,1,0
LAX,Terminal 4,2018-04-26,1200 - 1300,6,21,18,38,13,38,163,53,26,0,0,0,0,7,249,1,6
LAX,Terminal 4,2018-04-26,1500 - 1600,10,33,22,47,18,47,116,82,35,2,0,0,0,7,242,1,5
LAX,Terminal 4,2018-04-26,1600 - 1700,7,28,15,27,9,28,135,28,0,0,0,0,0,6,169,1,5
LAX,Terminal 4,2018-04-26,1800 - 1900,8,12,0,0,8,12,8,0,0,0,0,0,0,0,8,1,0
LAX,Tom Bradley International Terminal,2018-04-26,0000 - 0100,17,92,27,92,23,92,230,222,88,9,28,9,0,34,620,7,18
LAX,Tom Bradley International Terminal,2018-04-26,0500 - 0600,29,40,32,43,31,43,0,59,49,0,0,0,0,4,112,1,17
LAX,Tom Bradley International Terminal,2018-04-26,0600 - 0700,9,43,20,55,16,55,1216,627,308,48,0,0,0,66,2265,9,27
LAX,Tom Bradley International Terminal,2018-04-26,0700 - 0800,13,38,22,39,17,39,178,184,58,0,0,0,0,9,429,2,20
LAX,Tom Bradley International Terminal,2018-04-26,0800 - 0900,7,25,12,37,10,37,624,212,13,0,0,0,0,25,874,6,25
LAX,Tom Bradley International Terminal,2018-04-26,0900 - 1000,15,74,19,68,17,74,614,490,149,9,10,0,0,38,1310,6,32
LAX,Tom Bradley International Terminal,2018-04-26,1000 - 1100,10,55,24,77,20,77,1066,574,202,222,54,0,0,65,2183,8,38
LAX,Tom Bradley International Terminal,2018-04-26,1100 - 1200,11,58,31,92,23,92,1092,344,85,110,254,6,0,64,1955,9,27
LAX,Tom Bradley International Terminal,2018-04-26,1200 - 1300,11,93,45,111,35,111,565,190,74,19,352,55,0,35,1290,6,32
LAX,Tom Bradley International Terminal,2018-04-26,1300 - 1400,16,68,44,110,33,110,510,316,95,44,259,71,0,43,1338,7,30
LAX,Tom Bradley International Terminal,2018-04-26,1400 - 1500,12,97,39,109,31,109,1493,627,255,100,426,299,0,113,3313,11,40
LAX,Tom Bradley International Terminal,2018-04-26,1500 - 1600,7,71,42,98,30,98,684,196,67,44,354,29,0,44,1418,6,38
LAX,Tom Bradley International Terminal,2018-04-26,1600 - 1700,13,75,37,93,27,93,808,257,101,67,322,11,0,43,1609,7,32
LAX,Tom Bradley International Terminal,2018-04-26,1700 - 1800,8,50,27,69,20,69,572,148,105,133,40,0,0,32,1030,5,36
LAX,Tom Bradley International Terminal,2018-04-26,1800 - 1900,3,28,9,28,7,28,454,85,0,0,0,0,0,17,556,3,29
LAX,Tom Bradley International Terminal,2018-04-26,1900 - 2000,13,54,25,77,21,77,1208,688,357,122,134,0,0,73,2582,12,38
LAX,Tom Bradley International Terminal,2018-04-26,2000 - 2100,5,27,21,70,14,70,495,103,76,49,5,0,0,22,750,5,30
LAX,Tom Bradley International Terminal,2018-04-26,2100 - 2200,18,96,43,111,30,111,447,413,169,77,112,84,0,69,1371,7,29
LAX,Tom Bradley International Terminal,2018-04-26,2200 - 2300,13,72,41,104,29,104,496,280,70,64,186,38,0,34,1168,7,20
LAX,Tom Bradley International Terminal,2018-04-26,2300 - 0000,17,81,45,106,36,106,362,151,58,85,223,44,0,72,995,7,26
LAX,Satellite 2,2018-04-27,0700 - 0800,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0
LAX,Satellite 2,2018-04-27,0900 - 1000,8,26,15,28,14,28,82,69,0,0,0,0,0,10,161,2,8
LAX,Satellite 2,2018-04-27,1000 - 1100,3,16,9,16,7,16,82,4,0,0,0,0,0,3,89,1,7
LAX,Satellite 2,2018-04-27,1100 - 1200,15,41,18,44,17,44,275,171,88,0,0,0,0,14,548,4,9
LAX,Satellite 2,2018-04-27,1200 - 1300,9,28,14,32,13,32,127,83,7,0,0,0,0,3,220,1,8
LAX,Satellite 2,2018-04-27,1300 - 1400,18,41,22,41,20,41,128,136,75,0,0,0,0,9,348,2,8
LAX,Satellite 2,2018-04-27,1500 - 1600,11,30,19,45,15,45,305,118,59,0,0,0,0,11,493,3,6
LAX,Satellite 2,2018-04-27,1600 - 1700,19,33,0,0,19,33,6,5,2,0,0,0,0,0,13,1,0
LAX,Satellite 2,2018-04-27,1700 - 1800,11,22,13,21,11,22,109,38,0,0,0,0,0,5,152,1,6
LAX,Satellite 2,2018-04-27,1800 - 1900,9,30,14,30,11,30,135,51,0,0,0,0,0,6,192,2,6
LAX,Satellite 7,2018-04-27,1000 - 1100,11,29,13,29,12,29,118,45,0,0,0,0,0,4,167,1,7
LAX,Satellite 7,2018-04-27,1100 - 1200,6,36,25,59,17,59,217,106,31,50,0,0,0,11,415,2,8
LAX,Satellite 7,2018-04-27,1300 - 1400,3,48,18,48,11,48,182,65,27,6,0,0,0,5,285,2,6
LAX,Satellite 7,2018-04-27,1500 - 1600,0,5,0,0,0,5,289,0,0,0,0,0,0,8,297,2,6
LAX,Satellite 7,2018-04-27,1600 - 1700,6,37,16,42,10,42,358,68,45,0,0,0,0,15,486,3,7
LAX,Satellite 7,2018-04-27,1700 - 1800,2,25,7,24,4,25,244,47,0,0,0,0,0,8,299,2,7
LAX,Satellite 7,2018-04-27,1800 - 1900,0,10,2,9,1,10,166,0,0,0,0,0,0,3,169,1,6
LAX,Satellite 7,2018-04-27,2100 - 2200,19,23,0,0,19,23,0,6,0,0,0,0,0,1,7,1,0
LAX,Terminal 4,2018-04-27,1000 - 1100,36,45,0,0,36,45,0,3,3,0,0,0,0,1,7,1,0
LAX,Terminal 4,2018-04-27,1200 - 1300,6,23,19,40,14,40,166,59,38,0,0,0,0,6,269,1,6
LAX,Terminal 4,2018-04-27,1500 - 1600,5,22,16,35,13,35,146,49,18,0,0,0,0,7,220,1,6
LAX,Terminal 4,2018-04-27,1600 - 1700,8,15,9,14,8,15,141,0,0,0,0,0,0,5,146,1,2
LAX,Tom Bradley International Terminal,2018-04-27,0000 - 0100,23,79,62,111,44,111,119,35,56,35,56,62,0,12,375,3,20
LAX,Tom Bradley International Terminal,2018-04-27,0600 - 0700,4,24,8,27,7,27,1583,218,0,0,0,0,0,52,1853,8,29
LAX,Tom Bradley International Terminal,2018-04-27,0700 - 0800,8,26,13,34,11,34,602,236,14,0,0,0,0,22,874,5,22
LAX,Tom Bradley International Terminal,2018-04-27,0800 - 0900,7,19,12,25,11,25,168,78,0,0,0,0,0,7,253,3,22
LAX,Tom Bradley International Terminal,2018-04-27,0900 - 1000,11,61,21,64,18,64,1056,968,322,19,2,0,0,74,2441,10,45
LAX,Tom Bradley International Terminal,2018-04-27,1000 - 1100,13,53,29,67,24,67,667,563,400,183,31,0,0,58,1902,7,44
LAX,Tom Bradley International Terminal,2018-04-27,1100 - 1200,11,33,17,49,15,49,796,539,173,13,0,0,0,54,1575,7,32
LAX,Tom Bradley International Terminal,2018-04-27,1200 - 1300,12,49,24,69,21,69,845,678,382,117,17,0,0,72,2111,9,38
LAX,Tom Bradley International Terminal,2018-04-27,1300 - 1400,9,80,29,79,23,80,558,419,253,186,21,0,0,46,1483,6,39
LAX,Tom Bradley International Terminal,2018-04-27,1400 - 1500,9,82,27,85,21,85,1252,734,521,204,70,0,0,83,2864,11,41
LAX,Tom Bradley International Terminal,2018-04-27,1500 - 1600,13,75,39,82,33,82,414,307,407,285,194,0,0,44,1651,6,44
LAX,Tom Bradley International Terminal,2018-04-27,1600 - 1700,9,60,24,61,20,61,926,481,381,177,3,0,0,59,2027,7,38
LAX,Tom Bradley International Terminal,2018-04-27,1700 - 1800,10,34,16,34,13,34,877,520,30,0,0,0,0,39,1466,7,38
LAX,Tom Bradley International Terminal,2018-04-27,1800 - 1900,7,34,13,45,11,45,1237,444,51,0,0,0,0,51,1783,8,33
LAX,Tom Bradley International Terminal,2018-04-27,1900 - 2000,13,78,24,78,20,78,1127,864,397,130,41,0,0,78,2637,11,42
LAX,Tom Bradley International Terminal,2018-04-27,2000 - 2100,9,41,18,44,15,44,459,189,95,0,0,0,0,23,766,4,29
LAX,Tom Bradley International Terminal,2018-04-27,2100 - 2200,11,78,32,87,22,87,599,247,130,138,76,0,0,38,1228,7,35
LAX,Tom Bradley International Terminal,2018-04-27,2200 - 2300,11,43,31,69,22,69,421,177,161,99,33,0,0,26,917,5,23
LAX,Tom Bradley International Terminal,2018-04-27,2300 - 0000,12,51,22,53,17,53,305,118,123,19,0,0,0,16,581,4,24
LAX,Satellite 2,2018-04-28,0900 - 1000,10,16,14,29,14,29,134,89,0,0,0,0,0,11,234,3,7
LAX,Satellite 2,2018-04-28,1000 - 1100,16,35,23,44,20,44,65,81,29,0,0,0,0,6,181,1,9
LAX,Satellite 2,2018-04-28,1100 - 1200,20,50,29,52,25,52,102,173,134,19,0,0,0,12,440,4,10
LAX,Satellite 2,2018-04-28,1200 - 1300,17,40,19,41,18,41,167,152,74,0,0,0,0,12,405,2,8
LAX,Satellite 2,2018-04-28,1300 - 1400,9,19,11,19,9,19,112,23,0,0,0,0,0,3,138,1,4
LAX,Satellite 2,2018-04-28,1400 - 1500,14,30,21,33,15,33,183,157,9,0,0,0,0,10,359,2,6
LAX,Satellite 2,2018-04-28,1500 - 1600,24,68,26,65,25,68,117,118,100,37,10,0,0,9,391,3,7
LAX,Satellite 2,2018-04-28,1800 - 1900,11,41,19,45,14,45,196,96,26,0,0,0,0,11,329,2,6
LAX,Satellite 2,2018-04-28,1900 - 2000,14,34,23,39,18,39,56,47,21,0,0,0,0,3,127,1,7
LAX,Satellite 7,2018-04-28,1000 - 1100,16,124,18,121,17,124,176,55,13,0,0,0,9,7,260,1,10
LAX,Satellite 7,2018-04-28,1100 - 1200,15,45,24,55,20,55,159,156,71,14,0,0,0,13,413,2,9
LAX,Satellite 7,2018-04-28,1200 - 1300,5,18,11,22,8,22,156,23,0,0,0,0,0,8,187,1,8
LAX,Satellite 7,2018-04-28,1300 - 1400,10,20,14,20,10,20,124,21,0,0,0,0,0,3,148,1,7
LAX,Satellite 7,2018-04-28,1400 - 1500,9,26,13,26,11,26,111,46,0,0,0,0,0,5,162,1,8
LAX,Satellite 7,2018-04-28,1500 - 1600,0,1,0,0,0,1,163,0,0,0,0,0,0,2,165,2,8
LAX,Satellite 7,2018-04-28,1600 - 1700,7,43,23,53,13,53,446,165,67,21,0,0,0,22,721,4,13
LAX,Satellite 7,2018-04-28,1700 - 1800,9,52,21,52,12,52,662,220,119,14,0,0,0,29,1044,6,12
LAX,Satellite 7,2018-04-28,1800 - 1900,37,44,41,41,37,44,0,4,20,0,0,0,0,1,25,1,0
LAX,Terminal 4,2018-04-28,0600 - 0700,10,14,0,0,10,14,17,0,0,0,0,0,0,0,17,1,0
LAX,Terminal 4,2018-04-28,1100 - 1200,7,21,20,38,15,38,150,90,34,0,0,0,0,6,280,1,7
LAX,Terminal 4,2018-04-28,1200 - 1300,7,16,8,12,7,16,72,1,0,0,0,0,0,3,76,1,5
LAX,Terminal 4,2018-04-28,1400 - 1500,9,13,5,5,8,13,8,0,0,0,0,0,0,1,9,1,0
LAX,Terminal 4,2018-04-28,1500 - 1600,8,26,21,47,17,47,127,68,40,7,0,0,0,7,249,1,4
LAX,Terminal 4,2018-04-28,1600 - 1700,9,35,13,23,10,35,132,19,6,0,0,0,0,5,162,2,4
LAX,Terminal 4,2018-04-28,1800 - 1900,19,35,0,0,19,35,7,4,3,0,0,0,0,1,15,2,0
LAX,Tom Bradley International Terminal,2018-04-28,0000 - 0100,8,23,13,24,10,24,101,37,0,0,0,0,0,4,142,1,24
LAX,Tom Bradley International Terminal,2018-04-28,0500 - 0600,11,37,18,45,15,45,291,158,52,0,0,0,0,16,517,2,25
LAX,Tom Bradley International Terminal,2018-04-28,0600 - 0700,6,47,25,68,20,68,1073,291,224,284,40,0,0,56,1968,7,21
LAX,Tom Bradley International Terminal,2018-04-28,0700 - 0800,7,49,33,93,25,93,617,74,24,137,193,2,0,38,1085,4,20
LAX,Tom Bradley International Terminal,2018-04-28,0800 - 0900,12,69,32,78,24,78,725,309,106,145,218,0,0,59,1562,8,31
LAX,Tom Bradley International Terminal,2018-04-28,0900 - 1000,13,70,33,71,27,71,566,247,124,242,109,0,0,38,1326,6,41
LAX,Tom Bradley International Terminal,2018-04-28,1000 - 1100,10,83,32,84,24,84,1124,434,228,287,229,0,0,70,2372,9,37
LAX,Tom Bradley International Terminal,2018-04-28,1100 - 1200,7,41,24,73,18,73,900,305,63,111,103,0,0,44,1526,7,29
LAX,Tom Bradley International Terminal,2018-04-28,1200 - 1300,6,62,30,80,22,80,983,303,163,161,210,0,0,66,1886,7,36
LAX,Tom Bradley International Terminal,2018-04-28,1300 - 1400,16,93,44,107,35,107,554,757,312,150,368,118,0,77,2336,9,41
LAX,Tom Bradley International Terminal,2018-04-28,1400 - 1500,12,83,45,118,33,118,939,465,284,102,298,221,0,73,2382,10,37
LAX,Tom Bradley International Terminal,2018-04-28,1500 - 1600,18,71,45,110,36,110,349,658,342,101,73,219,0,58,1800,7,40
LAX,Tom Bradley International Terminal,2018-04-28,1600 - 1700,13,84,44,108,32,108,989,445,159,77,390,168,0,71,2299,10,33
LAX,Tom Bradley International Terminal,2018-04-28,1700 - 1800,11,59,39,107,24,107,710,265,45,7,149,66,0,38,1280,6,24
LAX,Tom Bradley International Terminal,2018-04-28,1800 - 1900,11,79,40,100,28,100,1062,236,80,79,335,78,0,62,1932,9,32
LAX,Tom Bradley International Terminal,2018-04-28,1900 - 2000,20,71,40,91,31,91,671,608,226,191,391,3,0,62,2152,8,39
LAX,Tom Bradley International Terminal,2018-04-28,2000 - 2100,9,68,26,68,17,68,578,171,130,81,26,0,0,36,1022,6,36
LAX,Tom Bradley International Terminal,2018-04-28,2100 - 2200,9,94,29,98,20,98,774,289,126,144,96,5,0,77,1511,8,35
LAX,Tom Bradley International Terminal,2018-04-28,2200 - 2300,11,63,33,82,21,82,431,210,137,71,66,0,0,39,954,5,23
LAX,Tom Bradley International Terminal,2018-04-28,2300 - 0000,17,60,31,62,22,62,513,188,219,167,10,0,0,61,1158,8,22
LAX,Satellite 2,2018-04-29,0900 - 1000,11,19,17,31,16,31,57,61,6,0,0,0,0,4,128,1,6
LAX,Satellite 2,2018-04-29,1000 - 1100,17,39,17,39,17,39,109,93,29,0,0,0,0,8,239,2,6
LAX,Satellite 2,2018-04-29,1100 - 1200,11,25,17,29,15,29,109,116,0,0,0,0,0,5,230,2,7
LAX,Satellite 2,2018-04-29,1200 - 1300,21,41,21,41,21,41,148,269,101,0,0,0,0,16,534,3,7
LAX,Satellite 2,2018-04-29,1400 - 1500,15,26,16,28,15,28,96,98,0,0,0,0,0,5,199,1,7
LAX,Satellite 2,2018-04-29,1500 - 1600,9,23,13,25,11,25,95,59,0,0,0,0,0,4,158,1,6
LAX,Satellite 2,2018-04-29,1600 - 1700,7,19,10,19,8,19,153,13,0,0,0,0,0,6,172,1,5
LAX,Satellite 2,2018-04-29,1700 - 1800,22,36,0,0,22,36,4,7,3,0,0,0,0,1,15,1,0
LAX,Satellite 2,2018-04-29,1800 - 1900,8,18,10,18,8,18,234,21,0,0,0,0,0,3,258,3,7
LAX,Satellite 2,2018-04-29,1900 - 2000,6,20,10,22,8,22,154,25,0,0,0,0,0,6,185,1,6
LAX,Satellite 7,2018-04-29,0600 - 0700,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,1,0
LAX,Satellite 7,2018-04-29,1000 - 1100,7,41,11,41,8,41,270,52,5,0,0,0,0,8,335,2,8
LAX,Satellite 7,2018-04-29,1100 - 1200,12,46,27,52,22,52,72,120,31,23,0,0,0,7,253,1,9
LAX,Satellite 7,2018-04-29,1200 - 1300,9,24,12,25,10,25,121,39,0,0,0,0,0,5,165,1,8
LAX,Satellite 7,2018-04-29,1300 - 1400,0,0,0,0,0,0,172,0,0,0,0,0,0,5,177,1,7
LAX,Satellite 7,2018-04-29,1500 - 1600,0,0,0,0,0,0,189,0,0,0,0,0,0,5,194,2,8
LAX,Satellite 7,2018-04-29,1600 - 1700,4,25,6,20,4,25,328,8,0,0,0,0,0,7,343,2,8
LAX,Satellite 7,2018-04-29,1700 - 1800,6,48,19,62,11,62,510,162,67,8,1,0,0,24,772,4,10
LAX,Satellite 7,2018-04-29,1800 - 1900,6,20,10,20,8,20,199,35,0,0,0,0,0,6,240,1,10
LAX,Satellite 7,2018-04-29,1900 - 2000,27,42,0,0,27,42,0,10,5,0,0,0,0,1,16,1,0
LAX,Satellite 7,2018-04-29,2000 - 2100,2,4,0,0,2,4,4,0,0,0,0,0,0,2,6,1,0
LAX,Satellite 7,2018-04-29,2100 - 2200,26,35,0,0,26,35,0,5,1,0,0,0,0,1,7,1,0
LAX,Terminal 4,2018-04-29,0600 - 0700,15,35,0,0,15,35,8,5,1,0,0,0,0,1,15,1,0
LAX,Terminal 4,2018-04-29,1200 - 1300,8,18,19,33,16,33,101,83,11,0,0,0,0,4,199,1,6
LAX,Terminal 4,2018-04-29,1300 - 1400,10,27,20,38,16,38,112,76,21,0,0,0,0,7,216,1,6
LAX,Terminal 4,2018-04-29,1400 - 1500,21,26,0,0,21,26,0,12,0,0,0,0,0,2,14,2,0
LAX,Terminal 4,2018-04-29,1500 - 1600,7,20,16,32,12,32,139,75,6,0,0,0,0,6,226,1,5
LAX,Terminal 4,2018-04-29,1700 - 1800,10,55,6,17,10,55,146,8,11,13,0,0,0,6,184,2,5
LAX,Terminal 4,2018-04-29,1800 - 1900,20,26,0,0,20,26,2,5,0,0,0,0,0,1,8,1,0
LAX,Tom Bradley International Terminal,2018-04-29,0000 - 0100,14,41,21,42,17,42,143,119,24,0,0,0,0,8,294,2,19
LAX,Tom Bradley International Terminal,2018-04-29,0500 - 0600,5,31,15,34,9,34,133,31,4,0,0,0,0,9,177,1,22
LAX,Tom Bradley International Terminal,2018-04-29,0600 - 0700,10,43,18,49,16,49,1183,744,293,28,0,0,0,69,2317,9,28
LAX,Tom Bradley International Terminal,2018-04-29,0700 - 0800,6,22,9,25,7,25,620,62,0,0,0,0,0,20,702,3,21
LAX,Tom Bradley International Terminal,2018-04-29,0800 - 0900,14,52,17,55,16,55,518,333,101,21,0,0,0,28,1001,7,24
LAX,Tom Bradley International Terminal,2018-04-29,0900 - 1000,11,38,16,51,14,51,914,534,92,1,0,0,0,47,1588,6,34
LAX,Tom Bradley International Terminal,2018-04-29,1000 - 1100,16,65,27,72,22,72,626,520,222,152,21,0,0,46,1587,6,35
LAX,Tom Bradley International Terminal,2018-04-29,1100 - 1200,10,44,18,53,15,53,1197,495,289,55,0,0,0,67,2103,9,31
LAX,Tom Bradley International Terminal,2018-04-29,1200 - 1300,8,38,20,56,15,56,927,263,174,43,0,0,0,61,1468,6,28
LAX,Tom Bradley International Terminal,2018-04-29,1300 - 1400,14,70,26,74,21,74,1222,966,482,185,66,0,0,93,3014,11,44
LAX,Tom Bradley International Terminal,2018-04-29,1400 - 1500,2,21,15,42,11,42,467,157,43,0,0,0,0,16,683,3,32
LAX,Tom Bradley International Terminal,2018-04-29,1500 - 1600,10,44,21,54,17,54,892,480,280,35,0,0,0,51,1738,6,38
LAX,Tom Bradley International Terminal,2018-04-29,1600 - 1700,12,69,15,68,14,69,860,394,51,18,10,0,0,40,1373,5,32
LAX,Tom Bradley International Terminal,2018-04-29,1700 - 1800,18,61,23,56,20,61,840,823,416,106,3,0,0,66,2254,10,32
LAX,Tom Bradley International Terminal,2018-04-29,1800 - 1900,8,41,14,47,11,47,1256,361,105,5,0,0,0,49,1776,8,31
LAX,Tom Bradley International Terminal,2018-04-29,1900 - 2000,16,81,25,81,19,81,918,616,278,117,18,0,0,61,2008,9,35
LAX,Tom Bradley International Terminal,2018-04-29,2000 - 2100,9,31,17,38,13,38,935,452,61,0,0,0,0,45,1493,7,35
